2023-7-10 2023-7-11 2023-7-12 2023-7-13 2023-7-14 2023-7-15 2023-7-16 2023-7-18
Danny Okoye	['93', '93', '93', '93', '93', '93', '93', '93']	['89', '89', '89', '89', '89', '89', '89', '89']	['83', '83', '83', '83', '83', '83', '83', '83']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	EDGE	Tulsa	OK	False	False	
Dante Reno	['88', '88', '88', '88', '88', '88', '88', '88']	['90', '90', '90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	QB	Fiskdale	MA	True	South Carolina Gamecocks	
Darien Mayo	['91', '91', '91', '91', '91', '91', '91', '91']	['89', '89', '89', '89', '89', '89', '89', '89']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	EDGE	Olney	MD	True	Clemson Tigers	
Darius Jones	['86', '86', '86', '86', '86', '86', '86', '86']	['86', '86', '86', '86', '86', '86', '86', '86']	['75', '75', '75', '75', '75', '75', '75', '75']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	LB	Baltimore	MD	True	Wake Forest Demon Deacons	
Darrion Dupree	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	RB	Chicago	IL	True	Wisconsin Badgers	
Dashawn McBryde	['94', '94', '94', '94', '94', '94', '94', '94']	['93', '93', '93', '93', '93', '93', '93', '93']	['83', '83', '83', '83', '83', '83', '83', '83']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	S	Denham Springs	LA	True	Lsu Tigers	
Davhon Keys	['89', '89', '89', '89', '89', '89', '89', '89']	['88', '88', '88', '88', '88', '88', '88', '88']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	LB	Aledo	TX	True	Lsu Tigers	
Davi Belfort	['85', '85', '85', '85', '85', '85', '85', '85']	['85', '85', '85', '85', '85', '85', '85', '85']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	QB	Fort Lauderdale	FL	True	Virginia Tech Hokies	
David Abajian	['88', '88', '88', '88', '88', '88', '88', '88']	['86', '86', '86', '86', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	IOL	Los Angeles	CA	True	Oregon State Beavers	
David Dossett	['86', '86', '86', '86', '86', '86', '86', '86']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	WR	Lee's Summit	MO	False	False	
David Eziomume	['89', '89', '89', '89', '89', '89', '89', '89']	['88', '88', '88', '88', '88', '88', '88', '88']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	RB	Kennesaw	GA	True	Clemson Tigers	
David Kabongo	['-', '-', '-', '-', '-', '85', '85', '85']	['87', '87', '87', '87', '87', '87', '87', '87']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	S	Trophy Club	TX	True	Oklahoma State Cowboys	
David McMorris	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5']	DL	Washington	DC	True	Syracuse Orange	
David Stone	['98', '98', '98', '98', '98', '98', '98', '98']	['98', '98', '98', '98', '98', '98', '98', '98']	['91', '91', '91', '91', '91', '91', '91', '91']	['6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1']	DL	Oklahoma City	OK	False	False	
David Washington	['87', '87', '87', '87', '87', '87', '87', '87']	['90', '90', '90', '90', '90', '90', '90', '90']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	WR	Las Vegas	NV	True	Utah Utes	
David Washington Jr.	['86', '86', '86', '86', '86', '86', '86', '86']	['86', '86', '86', '86', '86', '86', '86', '86']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	WR	Philadelphia	PA	True	Kentucky Wildcats	
Davion Gause	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	RB	Hollywood	FL	True	North Carolina Tar Heels	
Davis Andrews	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	S	American Fork	UT	False	False	
Davon Mitchell	['93', '93', '93', '93', '93', '93', '93', '93']	['93', '93', '93', '93', '93', '93', '93', '93']	['86', '86', '86', '86', '86', '86', '86', '86']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	TE	Los Alamitos	CA	True	Oklahoma Sooners	
DayDay Farmer	['88', '88', '88', '88', '88', '88', '88', '88']	['90', '90', '90', '90', '90', '90', '90', '90']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	WR	Melbourne	FL	True	Pittsburgh Panthers	
Dayton Aupiu	['89', '89', '89', '89', '89', '89', '89', '89']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	S	Oxnard	CA	True	California Golden Bears	
De'Myrion Johnson	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	DL	New Iberia	LA	True	Lsu Tigers	
DeAndre Carter	['88', '88', '88', '88', '88', '88', '88', '88']	['94', '94', '94', '94', '94', '94', '94', '94']	['86', '86', '86', '86', '86', '86', '86', '86']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	IOL	Santa Ana	CA	False	False	
DeJuan Williams	['88', '88', '88', '88', '88', '88', '88', '88']	['90', '90', '90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	RB	Baltimore	MD	True	Maryland Terrapins	
Dealyn Evans	['92', '92', '92', '92', '92', '92', '92', '92']	['95', '95', '95', '95', '95', '95', '95', '95']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	DL	Longview	TX	True	Texas Am Aggies	
Debron Gatling	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	WR	Alpharetta	GA	True	Texas Am Aggies	
Decker DeGraaf	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['77', '77', '77', '77', '77', '77', '77', '77']	['-', '-', '-', '-', '-', '-', '-', '-']	TE	Glendora	CA	True	Washington Huskies	
Dedaunte Scott	['86', '86', '86', '86', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	CB	Kennedale	TX	False	False	
Dejuan Lane	['90', '90', '90', '90', '90', '90', '90', '90']	['90', '90', '90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	S	Baltimore	MD	True	Penn State Nittany Lions	
Demarcus Riddick	['96', '96', '96', '96', '96', '96', '96', '96']	['95', '95', '95', '95', '95', '95', '95', '95']	['86', '86', '86', '86', '86', '86', '86', '86']	['6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0']	LB	Clanton	AL	True	Georgia Bulldogs	
Demeco Kennedy	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5']	IOL	Lexington	KY	False	False	
Demello Jones	['93', '93', '93', '93', '93', '93', '93', '93']	['93', '93', '93', '93', '93', '93', '93', '93']	['83', '83', '83', '83', '83', '83', '83', '83']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	CB	Swainsboro	GA	True	Georgia Bulldogs	
Demetrius John	['88', '88', '88', '88', '88', '88', '88', '88']	['86', '86', '86', '86', '86', '86', '86', '86']	['-', '-', '-', '-', '77', '77', '77', '77']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	DL	Columbus	OH	True	Illinois Fighting Illini	
Demond Williams Jr.	['89', '89', '89', '89', '89', '89', '89', '89']	['90', '90', '90', '90', '90', '90', '90', '90']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	QB	Chandler	AZ	False	False	
Deontae Armstrong	['89', '89', '89', '89', '89', '89', '89', '89']	['88', '88', '88', '88', '88', '88', '88', '88']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	OT	Lakewood	OH	True	Ohio State Buckeyes	
Derek Jensen	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	OT	Hartland	WI	True	Wisconsin Badgers	
Derek Weisskopf	['91', '91', '91', '91', '91', '91', '91', '91']	['91', '91', '91', '91', '91', '91', '91', '91']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	LB	Williamsburg	IA	True	Iowa Hawkeyes	
Dermaricus Davis	['90', '90', '90', '90', '90', '90', '90', '90']	['88', '88', '88', '88', '88', '88', '88', '88']	['-', '-', '-', '-', '-', '79', '79', '79']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	QB	Upland	CA	True	Washington Huskies	
Derrick McFall	['89', '89', '89', '89', '89', '89', '89', '89']	['90', '90', '90', '90', '90', '90', '90', '90']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	ATH	Tyler	TX	False	False	
Deryc Plazz	['86', '86', '86', '86', '86', '86', '86', '86']	['86', '86', '86', '86', '86', '86', '86', '86']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	IOL	Jacksonville	FL	True	Miami Hurricanes	
Deshawn Warner	['90', '90', '90', '90', '90', '90', '90', '90']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '77', '77', '77', '77']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	EDGE	Goodyear	AZ	True	Kansas Jayhawks	
Deshon Dodson	['87', '87', '87', '87', '87', '87', '87', '87']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.8', '5.8', '5.8', '5.8', '5.6', '5.6', '5.6', '5.6']	DL	Philadelphia	PA	False	False	
Desman Stephens	['89', '89', '89', '89', '89', '89', '89', '89']	['86', '86', '86', '86', '86', '86', '86', '86']	['77', '77', '77', '77', '77', '77', '77', '77']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	LB	Clarkston	MI	True	Boston College Eagles	
Desmond Jackson	['88', '88', '88', '88', '88', '88', '88', '88']	['86', '86', '86', '86', '86', '86', '86', '86']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	IOL	Clemmons	NC	True	North Carolina Tar Heels	
Deuce Adams	['87', '87', '87', '87', '87', '87', '87', '87']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	QB	New Braunfels	TX	True	Louisville Cardinals	
Deuce Walker	['86', '86', '86', '86', '86', '86', '86', '86']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	CB	Salisbury	NC	False	False	
Devin Brooks	['89', '89', '89', '89', '89', '89', '89', '89']	['89', '89', '89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	IOL	Clackamas	OR	True	Oregon Ducks	
Devin Collier	['86', '86', '86', '86', '86', '86', '86', '86']	['85', '85', '85', '85', '85', '85', '85', '85']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	ATH	Albany	GA	False	False	
Devin Smith	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	LB	Brunswick	GA	False	False	
Devon Baxter	['91', '91', '91', '91', '91', '91', '91', '91']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	EDGE	Brandywine	MD	True	Michigan Wolverines	
Devon Jordan	['88', '88', '88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	CB	Tulsa	OK	False	False	
Devondre McGee	['89', '89', '89', '89', '89', '89', '89', '89']	['88', '88', '88', '88', '88', '88', '88', '88']	['-', '-', '-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-', '-', '-']	CB	Conroe	TX	False	False	
Devontae Armstrong	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	IOL	Lakewood	OH	True	Ohio State Buckeyes	
Devonte Lyons	['87', '87', '87', '87', '87', '87', '87', '87']	['85', '85', '85', '85', '85', '85', '85', '85']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	RB	Saint Augustine	FL	False	False	
Devoux Tuataga	['87', '87', '87', '87', '87', '87', '87', '87']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	EDGE	EAGLE MOUNTAIN	UT	False	False	
Deylen Platt	['-', '-', '-', '-', '86', '86', '86', '86']	['-', '-', '-', '-', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-', '-', '-']	CB	Venice	FL	False	False	
Deyvid Palepale	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	DL	Landisville	PA	True	Usc Trojans	
Dilin Jones	['90', '90', '90', '90', '90', '90', '90', '90']	['92', '92', '92', '92', '92', '92', '92', '92']	['83', '83', '83', '83', '83', '83', '83', '83']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	RB	Olney	MD	False	False	
Dillan Johnson	['87', '87', '87', '87', '87', '87', '87', '87']	['86', '86', '86', '86', '86', '86', '86', '86']	['77', '77', '77', '77', '77', '77', '77', '77']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	DL	Joliet	IL	True	Northwestern Wildcats	
Dillon Gresham	['91', '91', '91', '91', '91', '91', '91', '91']	['90', '90', '90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	WR	San Jacinto	CA	True	Oregon Ducks	
Dillon Hipp	['86', '86', '86', '86', '86', '86', '86', '86']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	TE	Scottsdale	AZ	False	False	
Dimitry Nicolas	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	DL	Opa Locka	FL	False	False	
Dinellson Exume	['86', '86', '86', '86', '86', '86', '86', '86']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	EDGE	Miami	FL	False	False	
Dion Stutts	['89', '89', '89', '89', '89', '89', '89', '89']	['86', '86', '86', '86', '86', '86', '86', '86']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	DL	Memphis	TN	False	False	
Diontay Ramon	['86', '86', '86', '86', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	ATH	Hawley	TX	False	False	
Diore Hubbard	['86', '86', '86', '86', '86', '86', '86', '86']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	RB	Gahanna	OH	True	West Virginia Mountaineers	
Dominic Kirks	['90', '90', '90', '90', '90', '90', '90', '90']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	DL	Cleveland	OH	True	Washington Huskies	
Dominic Nichols	['88', '88', '88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	DL	Ijamsville	MD	True	Michigan Wolverines	
Dominick McKinley	['97', '97', '97', '97', '97', '97', '97', '97']	['98', '98', '98', '98', '98', '98', '98', '98']	['87', '87', '87', '87', '87', '87', '87', '87']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	DL	Lafayette	LA	False	False	
Donovan Harbour	['88', '88', '88', '88', '88', '88', '88', '88']	['90', '90', '90', '90', '90', '90', '90', '90']	['85', '85', '85', '85', '85', '85', '85', '85']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	IOL	Waukesha	WI	True	Penn State Nittany Lions	
Dontae Carter	['94', '94', '94', '94', '94', '94', '94', '94']	['88', '88', '88', '88', '88', '88', '88', '88']	['-', '-', '-', '-', '-', '-', '-', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	S	Cibolo	TX	True	Vanderbilt Commodores	
Dontrell Holt	['89', '89', '89', '89', '89', '89', '89', '89']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '76', '76', '76', '76']	['5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5']	IOL	Joplin	MO	True	Iowa State Cyclones	
Dorian Williams	['85', '85', '85', '85', '85', '85', '85', '85']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	WR	Cincinnati	OH	True	Vanderbilt Commodores	
Dozie Ezukanma	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	WR	Fort Worth	TX	True	Oklahoma Sooners	
Drake Lindsey	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	QB	Fayetteville	AR	True	Minnesota Golden Gophers	
Dre'lon Miller	['92', '92', '92', '92', '92', '92', '92', '92']	['93', '93', '93', '93', '93', '93', '93', '93']	['84', '84', '84', '84', '84', '84', '84', '84']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	WR	Silsbee	TX	True	Texas Am Aggies	
Drew Campbell	['91', '91', '91', '91', '91', '91', '91', '91']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5']	EDGE	Cedar Falls	IA	True	Iowa Hawkeyes	
Duke Scott	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['77', '77', '77', '77', '77', '77', '77', '77']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	RB	Stockbridge	GA	True	Nc State Wolfpack	
Duke Watson	['90', '90', '90', '90', '90', '90', '90', '90']	['89', '89', '89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	RB	Forsyth	GA	True	Louisville Cardinals	
Dwight Phillips	['93', '93', '93', '93', '93', '93', '93', '93']	['92', '92', '92', '92', '92', '92', '92', '92']	['85', '85', '85', '85', '85', '85', '85', '85']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	RB	Mableton	GA	True	Georgia Bulldogs	
Dylan Day	['87', '87', '87', '87', '87', '87', '87', '87']	['87', '87', '87', '87', '87', '87', '87', '87']	['77', '77', '77', '77', '77', '77', '77', '77']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	S	Baton Rouge	LA	True	Miami Hurricanes	
Dylan Mesman	['89', '89', '89', '89', '89', '89', '89', '89']	['89', '89', '89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	TE	Saline	MI	True	Louisville Cardinals	
Dylan Raiola	['98', '98', '98', '98', '98', '98', '98', '98']	['98', '98', '98', '98', '98', '98', '98', '98']	['91', '91', '91', '91', '91', '91', '91', '91']	['6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1']	QB	Buford	GA	True	Georgia Bulldogs	
Dylan Stephenson	['88', '88', '88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89', '89', '89']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	EDGE	Miami	FL	True	Stanford Cardinal	
Dylan Stewart	['98', '98', '98', '98', '98', '98', '98', '98']	['98', '98', '98', '98', '98', '98', '98', '98']	['90', '90', '90', '90', '90', '90', '90', '90']	['6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1']	EDGE	Washington	DC	False	False	
Dylan Tapley	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	ATH	Scottsdale	AZ	True	Arizona State Sun Devils	
Dylan Williams	['90', '90', '90', '90', '90', '90', '90', '90']	['90', '90', '90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81', '81', '81']	['6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0']	LB	Long Beach	CA	True	Oregon Ducks	
EJ Caminong	['88', '88', '88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89', '89', '89']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	QB	Seattle	WA	True	California Golden Bears	
Eagan Boyer	['89', '89', '89', '89', '89', '89', '89', '89']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	OT	Cornelius	NC	True	Penn State Nittany Lions	
Earl Kulp	['88', '88', '88', '88', '88', '88', '88', '88']	['90', '90', '90', '90', '87', '87', '87', '87']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.8', '5.8', '5.7', '5.7', '5.7', '5.7']	CB	Fort Lauderdale	FL	True	Purdue Boilermakers	
Eddie Tuerk	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	DL	La Grange	IL	True	Illinois Fighting Illini	
Eddrick Houston	['94', '94', '94', '94', '94', '94', '94', '94']	['98', '98', '98', '98', '98', '98', '98', '98']	['86', '86', '86', '86', '86', '86', '86', '86']	['6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1']	DL	Buford	GA	False	False	
Eddy Pierre-Louis	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['81', '81', '81', '81', '81', '81', '81', '81']	['6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0']	IOL	Tampa	FL	False	False	
Edrees Farooq	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	S	Baltimore	MD	True	Tennessee Volunteers	
